311,"Membro de equipe de perfuração de óleo e gás"
312,"Analista de Pesquisa"
313,"Oculista"
314,"Optometrista"
317,"Assistente jurídico"
318,"Paramédico"
321,"Pediatra"
322,"Consultor financeiro pessoal"
323,"Personal trainer"
325,"Tosador de animais"
326,"Farmacêutico"
327,"Farmacologista"
328,"Técnico farmacêutico"
329,"Fotógrafo"
330,"Físico"
331,"Fisioterapeuta"
333,"Piloto"
335,"Planejador"
337,"Cirurgião plástico"
339,"Podólogo"
341,"Assessor político"
344,"Operador de usina "
345,"Jornalista"
347,"Investigador particular"
348,"Agente de condicional"
349,"Produtor"
352,"Professor"
353,"Gerente de projeto de TI"
354,"Gerente de propriedades"
355,"Técnico em próteses e órteses"
356,"Psiquiatra"
357,"Psicólogo"
358,"Enfermeiro em saúde pública"
359,"Analista de política pública"
360,"Especialista em relações públicas"
361,"Editor (Publicações)"
362,"Comprador"
363,"Controlador de qualidade"
364,"Radioterapeuta"
365,"Corretor de imóveis"
366,"Avaliador de imóveis"
368,"Engenheiro de gravação"
369,"Diretor de recreação"
370,"Terapeuta recreativo"
372,"Conselheiro de reabilitação"
376,"Pesquisador"
379,"Gerente de restaurante"
380,"Comprador de varejo"
381,"Vendedor de varejo"
382,"Operário de construção e manutenção de rodovias"
385,"Cientista"
386,"Professor de ensino médio"
388,"Técnico de sistemas de segurança"
389,"Cenógrafo"
391,"Trabalhador metalúrgico"
392,"Tripulante de navio"
396,"Assistente social"
397,"Técnico de som"
398,"Professor de educação especial"
399,"Técnico de efeitos especiais"
400,"Fonoaudiólogo"
401,"Instrutor esportivo"
402,"Especialista em marketing esportivo"
403,"Árbitro (de esportes)"
405,"Estatístico"
406,"Estenógrafo"
407,"Estoquista"
410,"Cirurgião"
411,"Repórter de televisão e rádio"
412,"Alfaiate/Costureiro"
415,"Taxidermista"
416,"Representante de vendas técnico"
417,"Escritor técnico"
423,"Guia de turismo"
427,"Tradutor"
428,"Agente de viagens"
434,"Investidor de capital"
435,"Veterinário"
436,"Técnico veterinário"
437,"Desenvolvedor de jogos eletrônicos"
442,"Desenvolvedor web"
443,"Webmaster"
444,"Web designer"
448,"Escritor"
450,"Zoologista"
452,"Ceramista"
453,"Especialista em SIG (Sistema de Informação Geográfica)"
455,"Técnico de pesquisa"
456,"Técnico cirúrgico"
457,"Técnico de laboratório oftalmológico"
460,"Professor assistente"
500,"Engenheiro agrícola"
501,"Agente de atendimento ao cliente de linhas aéreas"
503,"Restaurador de automóveis"
505,"Auditor"
506,"Negociante de obras de arte"
507,"Pintor automotivo"
509,"Engenheiro biomédico"
510,"Técnico esportivo"
512,"Mergulhador comercial"
513,"Especialista em comunicações"
514,"Cosmetologista"
515,"Representante de atendimento ao cliente"
516,"Especialista em demolição"
517,"Instrutor de mergulho"
518,"Consultor ambiental"
519,"Cientista de alimentos"
520,"Professor de idiomas"
524," Auxiliar de serviços hospitalares "
525,"Consultor de imagem"
526,"Psicólogo organizacional"
527,"Assessor jurídico"
529,"Matemático"
530,"Assistente de consultório médico"
531,"Enfermeiro psiquiátrico"
532,"Gerente ginanceiro"
533,"Agente hipotecário"
534,"Palestrante motivacional"
537,"Ortodontista"
538,"Paleontólogo"
539,"Auxiliar de almoxarifado"
540,"Engenheiro de petróleo"
541,"Assistente de fisioterapia"
544,"Mecânico de corrida"
545,"Especialista em reforma de imóveis"
546,"Conselheiro escolar"
547,"Intérprete de língua de sinais"
548,"Consultor em psicologia esportiva"
551,"Técnico de perfuração e poços"
555,"Organizador de casamento"
556,"Médico assistente"
557,"Anestesista"
558,"Dermatologista"
559,"Conselheiro tutelar"
562,"Cardiologista"
563,"Médico legista"
564,"Escrevente técnico judiciário "
565,"Crítico"
566,"Detetive"
568,"Funcionário de serviços de relações exteriores"
570,"Cientista forense"
571,"Treinador de cavalos"
573,"Importador/Exportador"
574,"Decorador de interiores"
578,"Neurologista"
582,"Técnico em engenharia de petróleo"
584,"Fotojornalista"
585,"Professor de educação física"
586,"Diretor de escola"
587,"Superintendente escolar"
590,"Enfermeiro assistente"
591,"Radiologista"
593,"Consultor de E-business"
594,"Coreógrafo"
595,"Instrutor de teatro"
597,"Professor de educação para adultos"
599,"Alergista"
600,"Oficial de justiça"
601,"Bioético"
603,"Biotécnico"
604,"Ferreiro"
606,"Orientador vocacional"
609,"Concierge"
610,"Agente de crédito"
611,"Citotecnologista"
615,"Contador forense"
617,"Geneticista"
618,"Negociante de terras para petróleo"
621,"Oncologista"
622,"Oftalmologista"
623,"Cirurgião ortopédico"
624,"Patologista"
626,"Auxiliar de psiquiatria"
627,"Recrutador"
631,"Sociólogo"
632,"Técnico em energia solar"
633,"Cantor"
634,"Investigador criminal"
638,"Engenheiro nuclear"
639,"Engenheiro eletrônico"
640,"Engenheiro de software "
641,"Engenheiro de hardware "
643,"Coordenador educacional"
645,"Médico osteopático"
646,"Instrutor de artes marciais"
647,"Toxicologista"
648,"Bioquímico"
649,"Técnico em ultrassonografia diagnóstica"
652,"Enfermeiro anestesista"
653,"Analista de segurança da informação"
654,"Cientista da computação"
657,"Revisor"
661,"Preparador de impostos"
662,"Conselheiro de crédito"
672,"Funcionário de pet shop"
673,"Assistente médico"
676,"Monitor de recreação"
681,"Cobrador de contas"
686,"Higienista industrial"
687,"Examinador de autoescola"
690,"Diretor de programa de rádio e televisão"
697,"Técnico de audiovisual"
701,"Gerente de fabricação"
710,"Auditor de energia"
713,"Perito em incêndios"
714,"Bombeiro florestal"
721,"Administrador de educação superior"
736,"Especialista em animais selvagens"
